"","asin","rating","verified","body","helpfulVotes","brand"
"2660","B07Q6ZZ4S1",5,"true","Sorry, this video is unsupported on this browser.  Elegante. Acabado hermoso. Peso justo. Lector de huella muy efectivo. Bueno en reconocimiento facial. Pantalla de altísima calidad. Buen sonido. Muy buen rendimiento de la batería. Fluidez en su operación. Recomendadísimo!",6,"Xiaomi"
"2661","B07Q6ZZ4S1",5,"true","I've been using this phone brand since last 7 years or so. Best value for money",NA,"Xiaomi"
"2662","B07Q6ZZ4S1",5,"true","Super teléfono a super precio y la batería alcanza para 3 días de uso moderado",NA,"Xiaomi"
"2663","B07Q6ZZ4S1",3,"true","El teléfono pedido no es el mismo que llegó puesto que en la compra el teléfono es de 128gb y el que me llegó es de 64gb",NA,"Xiaomi"
"2664","B07Q6ZZ4S1",4,"true","Good",NA,"Xiaomi"
"2665","B07Q6ZZ4S1",5,"true","Excelente relación entre precio y calidad del producto. Es muy estético y funciona de maravillas.",NA,"Xiaomi"
"2666","B07Q6ZZ4S1",5,"true","Very nice.will buy again.",NA,"Xiaomi"
"2667","B07Q6ZZ4S1",5,"true","works as expected, easy to setup. great camera for novices",NA,"Xiaomi"
"2668","B07Q6ZZ4S1",5,"true","Good phone",NA,"Xiaomi"
"2669","B07Q6ZZ4S1",5,"true","I'm real impress with this phone, it fast and it worked with T-Mobile networked, im real sastified I will give 5 start",NA,"Xiaomi"
"2670","B07Q6ZZ4S1",3,"true","Es bonito pero no agarra wifi en la calle tienes que estar en un lugar que tenga wifi gratis para poder disponer de el",NA,"Xiaomi"
"2671","B07Q6ZZ4S1",1,"true","This had a worst Network issue, No network at all, Bought for my wife and got the worst experience, with phone and overall",1,"Xiaomi"
"2672","B07Q6ZZ4S1",5,"true","Really nice phone very very happy with it looked up with metro PCS here in the United States",NA,"Xiaomi"
"2673","B07Q6ZZ4S1",5,"true","Great phone, great price, great storage",NA,"Xiaomi"
"2674","B07Q6ZZ4S1",5,"true","Solid phone for it's price.",NA,"Xiaomi"
"2675","B07Q6ZZ4S1",5,"true","So far IAM enjoying my phone 😁 great quality for pics and pretty easy to learn settings 👍 love it so much my hubby ordered same phone and priced reasonable under 300",NA,"Xiaomi"
"2676","B07Q6ZZ4S1",5,"true","It's an amazing phone, everything moves fast an accurate on it, facial recognition and eye scanner is fast and amazing, Only thing is when i'm playing game my hand tends to block the wifi signal. That sucks. But overall. I give it a 9/10",NA,"Xiaomi"
"2677","B07Q6ZZ4S1",5,"true","Love this phone!",NA,"Xiaomi"
"2678","B07Q6ZZ4S1",5,"true","Me encanta amo este celular",NA,"Xiaomi"
"2679","B07Q6ZZ4S1",5,"true","Está en perfectas condiciones y funciona muy bien,grscias.",NA,"Xiaomi"
"2680","B07Q6ZZ4S1",5,"true","Love this phone, fast for very good for the price.",NA,"Xiaomi"
"2681","B07Q6ZZ4S1",2,"true","Where do I start.... I use straight talk plan. The last phone I had which was a moto g5 plus worked well with it. Not the case with this phone... the signal I get with this phone has drastically declined. Areas I used to get good signal I don't. And sometimes places I should have no problem getting signal at, I will sometimes randomly have nothing at all. Other times it shows I have signal but nothing will load. I have issues with Google maps working on this phone. Loses GPS signal frequently and randomly. Will put me in places I am not, or always ALWAYS thinks I turned or took whatever exit I was passing and had to constantly re calculate just to realize I was still on the same route I was supposed to be on (which on a number of occasions because of this, it has made me miss the actual road or exist I was supposed to take). If I want to post a picture on IG or send one in a message, the photos I just took are not at the top. I have to hunt through all of the photos on my phone to find them. Will place my picture all in random order at times too. The camera takes... Ok pictures. Not great. But if you want to take multiple pictures in a short amount of time? Forget it. You can get one picture taken, click the bottom to take another one and it won't. Have to wait (too long in my opinion) before it'll let you take another picture (which let's be honest, by that time most moments have already passed and you've missed it. So hopefully you get a good one the first time around) .. A lot of the apps I use will pretty often freeze and crash. I bought the phone because the price was good, and I liked the better camera then I had with my Moto g5 plus, but in the end I didn't notice much of a difference. I absolutely loved my first smart phone, the HTC oneM8. I used that thing for years until it just wouldn't hold a charge anymore. This phone I've have for 5 months and I regret buying .. unfortunately these things did not happen during my allotted return time or else I would have sent it back. It's a cheaper phone. It's pretty. But not worth it.",NA,"Xiaomi"
"2682","B07Q6ZZ4S1",5,"true","Great all around phone for the money. It has worked well with Straight Talk and would definatly buy again.",NA,"Xiaomi"
"2683","B07Q6ZZ4S1",5,"true","Great phones Oh my family loves and they work great wish they had more features though.",NA,"Xiaomi"
"2684","B07Q6ZZ4S1",5,"true","Well it was a nice phone but one small drop less than a foot off the ground with that shitty case that's provide and the backside was shattered. Of course this happened as I was about to order an actually case. I hate life right now but life goes on",14,"Xiaomi"
"2685","B07Q6ZZ4S1",4,"true","Bueno",NA,"Xiaomi"
"2686","B07Q6ZZ4S1",3,"true","I must say I am disappointed, dual means you can carry both sims and memory card this isn't the case. The preview is misleading sorry I can't get back my money. On the plus side the apps were easy to set up and the color is beautiful. It comes with a clear plastic case so I bought a more sturdy case.",NA,"Xiaomi"
"2687","B07Q6ZZ4S1",5,"true","And, it worked like a champ. In fact, I like it better than my LG V40 ThinQ. I just wished the technology worked with Verizon. It has a better battery life, better pic quality, and better memory management. When I got back home, it was hard to adjust back to the ThinQ.",NA,"Xiaomi"
"2688","B07Q6ZZ4S1",5,"true","This is a steal, not the fastest but it's fast or flagship but for the price you can't go wrong, it makes you feel like you got away with a gem. Plus it's unlocked and 4g works well",NA,"Xiaomi"
"2689","B07Q6ZZ4S1",3,"true","does not work with the metro PCS , I think it is not unlocked",NA,"Xiaomi"
"2690","B07Q6ZZ4S1",5,"true","Just as good as I thought it would be. For those of you wondering, it does support LTE band 4. This phone has a premium glass feel, responsive, plenty of storage for my use, and 4 GB RAM is enough for all my uses. Unless there's a 4K screen, and you're doing 4K gaming on a phone, there's no need for more than 4 GB RAM. I haven't had any slow down when using the 48 MP camera. It also records videos at 60 fps, which is nicer than 30 fps. If someone's going to complain about the camera, then they shouldn't be taking pics with a phone, that's what a dedicated camera, such as a DSLR is for. The battery life seems typical, last me more than the whole day during my typical daily use. Since it support quick charge 4, I ordered a quick charge 4 wall charger the other day. In my opinion, this is the best bang for the buck. People around me recommended the Galaxy s10, but I guess they don't know that they're just paying $900-$1000 for a slightly better CPU, more RAM, slightly better camera, and a 4K Screen. I'm like Dude, ""I rather save the $1000 and fly to Hawaii""...lol...",42,"Xiaomi"
"2691","B07Q6ZZ4S1",5,"true","Great picture quality as usual as in xiaomi phone. I wish I had the 6gb version as 48mp pic processing is slow. No network issue so far, no LTE with H2O wireless but getting LTE with Google-Fi. No 4K video Slow motion max at 120f/s Face unlocking is ok Fingerprint scanner is fast Using without any cover - less or no fingerprint in the back glass. Full screen (with notch) videos for Netflix, Prime videos and YouTube. FM signal is weak inside home outside is fine. You can record FM songs - great out-of-the-box feature. Multitasking is a little lagging, but not too bad so far. Good battery life with regular use (few videos, songs, picture, browsing) - not checked with any game. Wish: It would be great if it comes with NFC & Wireless changing",35,"Xiaomi"
"2692","B07Q6ZZ4S1",5,"true","I'm using this in place of a perfectly working Galaxy S9+, and I'm thoroughly enjoying it. Most people don't like the MIUI interface, but I've always been a fan. I did have to take a few extra steps to remove the ads throughout the interface, but once that was done it has been a very pleasant experience. Make not mistake about it, it is definitely not on the same level as the Galaxy S9+ with regard to processing power, speed, and camera quality. However, with all of the perks provided by the MIUI 10 interface (with the still impressive ""sort of 48 MP"" camera), it as served me just fine on AT&T's network in the American Southeast.",21,"Xiaomi"
"2693","B07Q6ZZ4S1",5,"true","After reading and comparing the Redmi Note 7 kept coming up at the top of the list and now that ive been using it for the last month I know why. The phone is fast and the camera is unbelievable for quality and options at this price point, the finger print reader and facial recognition both word flawlessly. For the amount of memory and the options this phone should cost a lot more but it doesn't and thats a huge bonus over the Samsung and Apple products. I have owned an iPhone, Galaxy Note and currently use Samsung for work but i would gladly take this handset over any of the others just on performance and price. You cant go wrong with this purchase, it comes with a USB type C cord and charger for Europe and North America, a clear skin for protection and a SIM tray pop out tool.",17,"Xiaomi"
"2694","B07Q6ZZ4S1",5,"true","We don't normally buy very expensive phones, so this time around we decided we we wanted to push up into the next market segment and get a taste of what it's like to have a device that....just works. This phone has delivered in spades. Very rarely do we experience any lag, everything loads quickly, the screen is very vibrant for an lcd, the battery easily lasts all day, it's a very good looking device.... And the CAMERA!!! I LOVE THE CAMERA For the first time we are able to take good photos of our black cats and dog. Not only that, but we can get good photos of them even in poor lighting!! Granted, I don't have experience with anything newer or nicer than this phone and an iPhone 7 I have as a work phone. But I would easily choose the camera on this over the iPhone 7 any day. Very satisfied. Especially with the price I got it for.",12,"Xiaomi"
"2695","B07Q6ZZ4S1",5,"true","This is my favorite phone by far considering the price! Camera works amazing. If you're looking for a product review, look up on YouTube. This review is for the seller. I am extremely satisfied that it came as the actual original product and not a rip off. 💕 Thank you.",14,"Xiaomi"
"2696","B07Q6ZZ4S1",5,"true","Arrived today and it exceeded my expectations....love it! Still early days yet ,but I am loving what I see so far. Will do an update of this phone in a month's time.",NA,"Xiaomi"
"2697","B07Q6ZZ4S1",5,"true","Exelente artículo",2,"Xiaomi"
"2698","B07Q6ZZ4S1",5,"true","This phone is probably the king of budget phones for the year. Camera front and back are great, almost Huawei quality! Huawei has great camera phones. I love the miui skin over the android 9.0 pie. I really have no complaints about this phone and what you get for 220 bucks! Never will I pay 600 plus dollars for a Samsung or LG phone again. I hate iPhones so that's a definite no. Xiaomi and Huawei the only phones I will be perchancing. I have a Huawei Mate se as well.",1,"Xiaomi"
"2699","B07Q6ZZ4S1",4,"true","For the price, can't complain about the quality of the phone and camera. But it does not do group texts which is very inconvenient. Also the notification for different apps sometimes ended up being the same even though I set them to be different. Camera is not bad at all, Christmas lights come out pretty well! If you don't want to spend a lot on a cell phone, this is a great option",NA,"Xiaomi"
"2700","B07Q6ZZ4S1",4,"true","I have been using this phone now for a week. The only complaint is battery life. It doesn't last a full day so I do need to charge it late afternoon. I do use it a lot Other than that, for the price, this phone has been awesome so far. It's fast, I can download several apps, Bluetooth function and wifi work fine. Camera is good. Although, for 48 mp, I would think it would be better BUT, it's just as good if not better than any other phone I've tried or played with.",NA,"Xiaomi"
"2701","B07Q6ZZ4S1",3,"true","For $186 this phone is fantastic. UPDATE REMOVING STARS After several months with this phone there is something so annoying because it cannot be avoided - Xiaomi sold ad space in their UI of Android. There are pop ups when you use the built in apps like browser, cleaner, file manager, et al. It is so very annoying. What a horrible idea to sell ad space within the UI. I will not be buying any more Xiaomi phones. Once Huawei gets sorted out with Donald Trump I or releases their OS to much fanfare, I will be going back to them.",4,"Xiaomi"
"2702","B07Q6ZZ4S1",1,"true","It was working fine for about two months. Then all of a sudden, without notice, or anything happening to the phone it stopped working. Totally dead. They dont have warranty so terrible that they even sell this cheap product without a warranty at least 6months... Maybe they know how bad they are. Save your money and buy another product, I would have rated 0 stars it available. Also the seller should not sell a product without any kind of warranty.",3,"Xiaomi"
"2703","B07Q6ZZ4S1",5,"true","I've had this phone for a couple of months now so far I love how easy it was to start the phone and use the phone. Other than that things I don't really like about the phone or the inbred apps and the ads which aren't too much of a hassle if you know how to get rid of the apps it's not too bad. the fingerprint reader will not work as well if you are hands are too dry that was something that was annoying after a while. I love that there is so much space on the phone and even though some of the in bread apps are annoying I have found quite a few of them useful and still use them. as far as reception I have not had an issue with getting a service I have straight talk I have traveled with in the continental US with no issues with service however I have not traveled outside of the US to tell you how the service is outside of the US. I recommend ordering a case if you are clumsy with your phone I've had this phone for a couple of months and just now ordering my first case. I haven't had any mishaps but I do have one scratch on my screen so there's that. overall for the price you get very good value you get a decent working phone without breaking your pockets it will definitely suffice if you need a newer version smartphone without the flagship price tag. I absolutely love this phone and will probably be buying another one as a backup.",NA,"Xiaomi"
"2704","B07Q6ZZ4S1",3,"true","I like it's stunning design and really good camera, pretty much long battery life. But in USA it works only with a few 3g and LTE networks.",4,"Xiaomi"
"2705","B07Q6ZZ4S1",5,"true","Packaging is premium. Phone comes with everything including the pin for removing the sim tray. Neptune Blue looks awesome and prompted me to buy a transparent rubber case. The camera is insane! Takes awesome pictures in daylight and surprisingly good quality even in low light. I use it with HDR and Professional mode so a steady hand helps. Fingerprint sensor has never failed me. Display is awesome. Clear and sharp. Calls are clear and speaker is loud. Has an infrared port which I use to stop the kids from watching too much tv :-) Coming from an Iphone 7, this is a major upgrade!",1,"Xiaomi"
"2706","B07Q6ZZ4S1",5,"true","Any",NA,"Xiaomi"
"2707","B07Q6ZZ4S1",5,"true","Love it so far",NA,"Xiaomi"
"2708","B07Q6ZZ4S1",5,"true","Exelente",NA,"Xiaomi"
"2709","B07Q6ZZ4S1",4,"true","Me gusta casi todo.",NA,"Xiaomi"
"2710","B07Q6ZZ4S1",5,"true","An excellent purchase. It works fast, the size is perfect",NA,"Xiaomi"
"2711","B07Q6ZZ4S1",4,"true","Over all Huge bang for your buck!! I love this phone. It's feels like a flag ship phone. CONS. The default sms is so embedded in the phone with will not use the default sound for incoming messages using Google messages. I apsolutly hate that! It takes a little bit of configuring to not use some of their bloat ware on there phone. It can't be deleted. The launcher kinda sucks. PRO. The camera is good. It's a fast phone. The screen is crisp. The digitizer is quality. Does not feel like a budget phone at all. IT CAN BE ROOTED. I won't root because I use the fingerprint with my bank. Something to consider. I was an iPhone user so to get close to the same feeling but without taking away the functionality you gain with an Android, I downloaded Evie Launcher. Has a lot of the same gestures I was used to using on an iPhone. This phone would have gotten. 5 stars if I could get the incoming message for sms to be different from the notification sound.",17,"Xiaomi"
"2712","B07Q6ZZ4S1",5,"true","Great phone",NA,"Xiaomi"
"2713","B07Q6ZZ4S1",4,"true","Everything is amazing but I wish the advice to find a carrier was better posted. (Use an already activated cricket sim)",NA,"Xiaomi"
"2714","B07Q6ZZ4S1",5,"true","Love this phone. The battery life is wonderful. I take pictures, play videos and games with the phone; the battery last almost a week before needing to be charged. The sound, video and picture qualities are fabulous. I highly recommend this phone.",NA,"Xiaomi"
"2715","B07Q6ZZ4S1",5,"true","First, the good: This is an awesome phone for the price. The 48 MP camera is incredible, the fingerprint reader works nicely, and the speakerphone quality is the best I've ever heard. In addition, the MIUI version of Android (don't worry -- Google Play Store is installed and the phone runs all the normal apps) provides a level of visual customization simply unavailable in any other brand of phone. The bad: First, this phone does not receive GSM Band 12, which means you'll likely be limited to carrier speeds of 5 Mbps or so. Having said that, I can listen to music and watch YouTube videos without any problem. Second, the camera sticks out rather far from the back of the phone and the included cheap case doesn't extend out that far, which means you risk scratching that beautiful camera every time you set your phone down on a table. The first time I used this phone, I immediately bought a third-party case that protects the camera (they're available on Amazon for less than $10) and I suggest you do the same. For me, those two small drawbacks were not enough to lower the rating to four stars. This is an outstanding phone for the price and is highly recommended!",7,"Xiaomi"
"2716","B07Q6ZZ4S1",3,"true","A beautiful phone, super fast and great value for money. But while I love it, I also HATE it. It's hyper-sensitive. Even after attempted adjustments. I wish I were an agile fingered youth, who can whizz around any tech like lightning. But I'm older, I'm used to iPhones, and I'm generally in a hurry when I do things. If one accidentally touches the screen or even the very edge of the screen of this deice, it immediately DOES SOMETHING. It either dials someone, or changes a setting, but something you don't WANT it to do. Also, the ""On/Off"" button on the side is extremely trigger-happy (sensitive) and is placed in such an awkward spot, that if you don't specifically pay attention every moment during a phone call, it's natural to touch it and cut the call. I guess after some time and paying specific careful attention to everything one does, it's possible to get used to it.",3,"Xiaomi"
"2717","B07Q6ZZ4S1",4,"true","Excelente",NA,"Xiaomi"
"2718","B07Q6ZZ4S1",4,"true","Pro - very fast; good batt life; second space feature Con - No icon for the list of apps. You have to find out the target app by going page after page or download a third-party app.",NA,"Xiaomi"
"2719","B07Q6ZZ4S1",5,"true","Better way better than apple for my needs.",NA,"Xiaomi"
"2720","B07Q6ZZ4S1",5,"true","Excellent relation quality price, good cameras, excellent battery duration, nice construction, pretty fast, the only bad thing is the software",NA,"Xiaomi"
"2721","B07Q6ZZ4S1",5,"true","Spectacular product. Loved it. Fantastic biometric reader. I bought it with 128 GB. It is too much space. But for those who do not use to play, expected the battery to last much longer. It lasts the same as my old Doogee BL7000.",NA,"Xiaomi"
"2722","B07Q6ZZ4S1",5,"true","I'm lost for words. This phone is amazing, especially for the price. Before purchasing i had done a bit of research and watched comparison videos + durability tests on the phone. I made up my mind and went ahead and ordered it. It came in the mail looking beautiful. Setup was easy and the interface is splendid. The phone has a premium look and feel to it. For someone like me that really doesn't have the money to spend on flagship phones this was a good alternative. The camera is not the best but definitely far from the worst. It even gets better after installing the gcam mod. I am very satisfied with my order.",1,"Xiaomi"
"2723","B07Q6ZZ4S1",5,"true","Great item",NA,"Xiaomi"
"2724","B07Q6ZZ4S1",2,"true","Sorry, this video is unsupported on this browser.  Phone itself was awesome at the beginning, but it came with a manufacturer's defect. The digitizer began malfunctioning shortly after startup and was required to return the item at cost to me as I am no longer in the US. This took quite some time and the seller stated that they were not going to refund after a few days. As this is an Amazon fulfilled item, I complained to their customer services and when it was finally refunded, they took out a percentage for restocking. I don't know, but I believe items with manufacturer's defect should be fully refunded.",NA,"Xiaomi"
"2725","B07Q6ZZ4S1",5,"true","Gran producto, a un excelente precio. Vale mucho la pena comprar este producto! Funciona excelente, prestaciones en relación al precio son formidable. Lo recomiendo!",NA,"Xiaomi"
"2726","B07Q6ZZ4S1",5,"true","Xiaomi es lo mejor en relación calidad/precio.",NA,"Xiaomi"
"2727","B07Q6ZZ4S1",5,"true","The best phone I've had. For the price it is exceptional. Only problem is the Mi software, but you can fix all the problems that it has.",NA,"Xiaomi"
"2728","B07Q6ZZ4S1",5,"true","Muy buen celular buena relación costo y muy buena cámara",NA,"Xiaomi"
"2729","B07Q6ZZ4S1",5,"true","Photo quality better than expect.",NA,"Xiaomi"
"2730","B07Q6ZZ4S1",5,"true","Great price phone, embarrassing with charger",NA,"Xiaomi"
"2731","B07Q6ZZ4S1",5,"true","A bit worried as this is a very cheap phone, but I just refuse to buy a expensive phone, I had a Huawei P8 lite for several years and never thought i would find anything even cheaper that was good but I love this phone and I had zero problems with this product. Great battery time and it feels powerful. Only issue is that it is rather large but I have gotten used to it.",NA,"Xiaomi"
"2732","B07Q6ZZ4S1",4,"true","But two things that make it a lil problematic, this is a slower processor and sometimes you notice it. Two Xiaomi phones, comes with many AD's in their software. Annoying.",NA,"Xiaomi"
"2733","B07Q6ZZ4S1",3,"true","Had adds. I tried to turn them off but couldn't get rid of them all. So annoying. It's a shame because otherwise it was great.",NA,"Xiaomi"
"2734","B07Q6ZZ4S1",5,"true","I will buy these phones from now on. Better pictures and everything else is just as good. A lot less expensive.",NA,"Xiaomi"
"2735","B07Q6ZZ4S1",5,"true","I replace a Samsung J7 and this phone destroys it hands down. I paid the same price and got way better features and tons of memory. I don't even know why Samsung would even put a phone like the J7 on the market...",NA,"Xiaomi"
"2736","B07Q6ZZ4S1",1,"true","Nunca me llegó el celular",2,"Xiaomi"
"2737","B07Q6ZZ4S1",1,"true","Buyer Beware!!! What a joke! My son worked for 3 months to save his money for this phone, I specifically looked to see if TMobile would work and they said yes and it does but on 3g slow as a snail, takes about 2 min to load youtube. What they dont tell you is that it does not support TMobiles LTE band so there for no lte not even 4g but it works great on wifi but not on TMobiles cellular network!! Absolutely worthless with no LTE or 4g!!! So disappointed I felt so bad for my son I had to eat the cost I feel this is deceptive marketing",1,"Xiaomi"
"2738","B07Q6ZZ4S1",5,"true","Excelente",NA,"Xiaomi"
"2739","B07Q6ZZ4S1",5,"true","El primero lo compré de regalo a mi esposa en Abril, le salió tan bueno que me compré este modelo y la verdad es que no me arrepiento! es demasiado bueno! parece un tlf de lujo! Unico downside es el sensor de proximidad y lo sobresaliente de la cámara. Con la Gcam tienes una cámara BRUTAL!!",NA,"Xiaomi"
"2740","B07Q6ZZ4S1",5,"true","Amazed with the performance of this cellphone.. Performance, speed and battery life are very good for the price. Absolutely satisfied!",NA,"Xiaomi"
"2741","B07Q6ZZ4S1",5,"true","Purchased this phone for my daughter, 9 y/o fot her birthday, she loves it. She had Samsung phone before, no difference.",NA,"Xiaomi"
"2742","B07Q6ZZ4S1",5,"true","If you're on the fence about this phone, don't be! This is probably the best phone you can buy at this price. I had the Honor 8 x but it doesn't perform like this does in the U.S. I live in Tulsa, Oklahoma and I get 4g LTE. The phone is absolutely beautiful, I can't believe this phone is this price. I have some homework to do learning the OS of Redmi but it seems excellent. I just sold my Pixel 3 XL and this doesn't seem like much of a downgrade. You can't go wrong purchasing this phone. The seller is awesome also, quick delivery and shipped with a U.S. charger. I can't street how much you need this phone!",2,"Xiaomi"
"2743","B07Q6ZZ4S1",5,"true","Very good on paper specs and real world performance considering the price bracket.",NA,"Xiaomi"
"2744","B07Q6ZZ4S1",5,"true","This phone is part of a wave of Chinese phones that will help end the crazy Samsung and Apple prices. I got the 4GBs of RAM and 128GBs of storage model. 1. I have a OnePlus 6T. Those phones are known for speed. This phone doesn't feel any slower -- despite having a definitely slower Snapdragon. I'm sure in gaming it makes a difference but in everything else this thing is SNAPPY. 2. The bad news is lacks an AMOLED screen. The good news is it almost doesn't matter. You have to have a discerning eye to see the difference. In other words -- GREAT screen for the price. 3. Basically everything is good on this phone, except for -- 4. -- the MI software. It desperately wants your information. It tries to trick you to use their messaging app, their mail app, their contacts app. Just like Samsung. Like when you go to install an app from Google Play, a Mi 'security' app inspects it first. I'd like this were it not that it tries to trick you to download a different app during the process. So you'll have to hit Google to make it stop doing this. And learn how to make Google apps default. This is a major nuisance for naive users, but doable for experienced types. 5. The camera is a surprise. See my attached photos for a comparison between my OnePlus 6T camera and this phone. I would say the 6T is better, but not by much. I properly shows a bedroom lantern without washing it out. It recreates details of my cat's hair better. But if you look at the picture of the shelves, the photos on the shelves are sharper and the wall color is more accurate. Considering that 6T was more than twice the Note 7's price, that's pretty good. And get this: the shutter speed is FASTER on the Note 7. 6. The case that comes with it is an empty gesture. It's way too thin. When you buy a case make sure it protects the camera bump. 7. My charger is Euro with an adapter. It's kinda crazy big. If you're going to keep this phone (which you likely will) I'd recommend finding a cheap alternative charger. Word online is it supports up to Quick Charge 4 but 3 is recommended, since it will put less 'stress' on the battery while charging. 8. I had Cheap Chinese Phone Anxiety in the sense of build quality. I finally found someone on YouTube dropping the phone without a case. Go to YouTube and search for this ""Redmi Note 7S | 7 (Global) Durability Test (DROP SCRATCH WATER BEND) | Gupta Information Systems."" He's not speaking English but it doesn't matter. Get about halfway through and wince like crazy as he starts dropping the phone... again... and again... and again... without a case. Spoiler: it did really well. Overall: a WOW for this price. (Go to YouTube and consider TechTablet's and Flossy Carter's reviews.)",2,"Xiaomi"
"2745","B07Q6ZZ4S1",1,"true","The phone itself was nice the first 41 days when it worked but it stopped powering up and stopped charging after 41 days of use. I went through all the troubleshooting steps but it seems to be completely dead. I did online chat with Xiaomi support and Amazon online support. I have emailed the manufacturer's support email and received a reply ""Xiaomi does not provide the International warranty and warranty for the products bought through any other vendor/website."" So unless you buy directly from them and are located in China, they do not honor the product warranty. I am still working with Amazon to resolve this but that reply from Xiaomi leads me to believe I am out the money. Why would I ever buy a Xiaomi product if they do not honor the warranty. I won't make that mistake again.",2,"Xiaomi"
"2746","B07Q6ZZ4S1",5,"true","Me encanto este dispositivo! Súper recomendable!! Funciona perfecto con las bandas de Buenos Aires, Argentina. Excelente relación calidad/precio: corre muy fluido, buena bateria, buena pantalla aun siendo IPS, excelente lector de huellas y reconocimiento facial, buena cámara (mejor aún bajando la apk de Gcam) MIUI, la capa de personalización de la marca que corre sobre android no me termino de convencer así que uso Nova Launcher que me gusta un poco más.",1,"Xiaomi"
"2747","B07Q6ZZ4S1",1,"true","Compre de 128 gb y me llego uno de 64.",NA,"Xiaomi"
"2748","B07Q6ZZ4S1",4,"true","Had issues receiving texts when I first got the phone(didn't receive any at all) and incoming, and at times outgoing, calls were spotty at times, but after replacing the SIM card, waiting a day to see if it would work, and doing a hard factory reset, I am finally receiving texts. There's a catch though; if I change the phone's theme, it stops working and I have to restart the phone to fix the text issue again. Phone calls are also seeming to come in without an issue as well (though this issue had improved prior to the SIM card replacement). Aside from this snag, the phone is great! The camera is a dream come true, crisp display, and runs smoothly. If it weren't for the strange text/theme quirk, I'd rate it 5 stars. Additional information: I'm a Metro PCS customer located in South Florida. As far as bands go, it doesn't seem to leave band 4. In regards to speed, it falls short of 4 LG but it's still faster than 3 LG.",2,"Xiaomi"
"2749","B07Q6ZZ4S1",5,"true","I Love this phone and I would find it much easier to list the things I don't like about it... There are only 2 things I don't like about this phone 1) The Fingerprint Reader does not work, other than the fact that I don't keep it locked so it's not a deal-breaker. However, the Fingerprint reader can be used to wake it and open the lock screen. 2) is the fact that there is no app drawer in the OS, which I feel is the only downside to the MIUI OS. I purchased this phone after much research and finally decided to go with the majority of the reviews I had read, having this as a replacement for my budget Samsung J7 is like night and day.",1,"Xiaomi"
"2750","B07Q6ZZ4S1",5,"true","Buenas prestaciones por un valor medio..",NA,"Xiaomi"
"2751","B07Q6ZZ4S1",5,"true","I was all set to buy the 64gb model of this phone new from Amazon but then noticed it was being offered in ""Used- Like New"" condition - but the 128gb model (so twice the space) from a third party but with fulfillment by Amazon (meaning it would still be eligible for Prime Shipping). Ever since I moved, I've had issues with products arriving, arriving on time or arriving without being damaged but alas, the pull of the free two day shipping is quite strong. The phone was shipped by the seller on Monday & I ended up receiving it the NEXT DAY! I've only had the phone since Tuesday and today is Monday but it's no exxaggeration if I describe myself as ELATED. First off the appearance: This phone is just undeniably gorgeous. I got the blue model and it's so lovely that I deeply regret having to cover it with a case! The manufacturer kindly includes a complimentary CLEAR, silicone case with your phone & I believe that is with the purpose of allowing the feel, lapis lazuli like Jewel tones to be visible. I appreciate the inclusion, and i may use the case as a back up but for someone like me who is clumsy and tends to drop their phone often, there are lots of durable, SHOCK PROOF case which I ordered ahead of time so I wouldn't be taking any chances. The specs on this phone are just out of this world for the price! 48 MP camera? Thats's like twice the MP's of my son's super nice DSLR he got for Christmas! The phone is also packed with a decent amount of RAM & it shows in the phone's performance. It's extremely responsive. The keyboard is a dramatic improvement over my previous phone just going by how well it picks up on what I want to type whereas my last phone was a nightmaren for typos since my finger would occasionally brush against the key next to the letter or # I was intending to type: Not so with this Redmk!With the amount of RAM in this phone you could play online games easily. Mobile games aren't exactly my jam but hey, if they're yours look no further Other than that, the screen is brilliant and the size is perfect. It is a substantial ""phablet-ey"" the phone. Videos are nice to watch because of the quality of the image/screen and as I mentioned above the size is substantial with a weight to match. You'll feel it when you take it out of the box that this isn't just some cheap plastic garbage but a well made, durable phone.",1,"Xiaomi"
"2752","B07Q6ZZ4S1",1,"true","Ugly battery ever seen",3,"Xiaomi"
"2753","B07Q6ZZ4S1",5,"true","Great phone love it. It does everything well",NA,"Xiaomi"
"2754","B07Q6ZZ4S1",5,"true","Exelente inversion recomendado 100%✓ solo que aduans me retuvo el telefono por haverse pasado de 200 dolares y me salio mas caro por el pago de impuestos",NA,"Xiaomi"
"2755","B07Q6ZZ4S1",5,"true","Nice and great cellphone",NA,"Xiaomi"
"2756","B07Q6ZZ4S1",2,"true","I just got this phone, set it up and.. I am pretty disappointed and will likely return it. I don't much like the interface, response to swipes and taps is not fast at all, but what really turned me completely off is the sound. With the volume to Max and the speakers on, I could hardly hear the person on the other end. I had to bring the phone to my ear to continue the conversation. On my old Moto G4 I had to keep the volume below 1/3 or it was way too loud. Maybe the sound would be better with a headset, but I don't like to use ear pieces, so this is a deal breaker for me. I would happily go back to a moto, but they just don't last. I had to replace 2 of them in less than 3 years :(",2,"Xiaomi"
"2757","B07Q6ZZ4S1",5,"true","Unable to get the finger print feature to work will keep trying not sure if it's me will review the rating in a little while once I get this sorted out Other than that an awesome phone unbelievable camera quality just to mention a few gems",NA,"Xiaomi"
"2758","B07Q6ZZ4S1",3,"true","This phone is unlocked but 4G available with NO LTG access so the internet is very slow.",NA,"Xiaomi"
